ytid,start_time,class,set
1654,0,drum kit,train
5432,0,drum kit,train
3043,0,drum kit,train
3725,0,drum kit,train
1132,0,drum kit,train
8670,0,drum kit,train
6649,0,drum kit,train
1126,0,drum kit,train
7557,0,drum kit,train
8664,0,drum kit,train
3731,0,drum kit,train
5426,0,drum kit,train
2349,0,drum kit,train
3057,0,drum kit,train
7231,0,drum kit,train
5341,0,drum kit,train
10169,0,drum kit,train
7556,0,drum kit,train
6890,0,drum kit,train
1127,0,drum kit,train
6648,0,drum kit,train
1641,0,drum kit,train
1899,0,drum kit,train
5427,0,drum kit,train
8117,0,drum kit,train
7224,0,drum kit,train
8671,0,drum kit,train
7542,0,drum kit,train
6884,0,drum kit,train
5355,0,drum kit,train
8659,0,drum kit,train
8881,0,drum kit,train
2412,0,drum kit,train
4063,0,drum kit,train
6112,0,drum kit,train
6106,0,drum kit,train
2360,0,drum kit,train
5369,0,drum kit,train
2406,0,drum kit,train
10141,0,drum kit,train
3718,0,drum kit,train
8895,0,drum kit,train
6660,0,drum kit,train
470,0,drum kit,train
6853,0,drum kit,train
5382,0,drum kit,train
3095,0,drum kit,train
1696,0,drum kit,train
3081,0,drum kit,train
4088,0,drum kit,train
5396,0,drum kit,train
464,0,drum kit,train
6847,0,drum kit,train
3917,0,drum kit,train
10196,0,drum kit,train
9584,0,drum kit,train
1866,0,drum kit,train
1872,0,drum kit,train
458,0,drum kit,train
8856,0,drum kit,train
10182,0,drum kit,train
5625,0,drum kit,train
3254,0,drum kit,train
7032,0,drum kit,train
8301,0,drum kit,train
29,0,drum kit,train
9779,0,drum kit,train
1325,0,drum kit,train
3532,0,drum kit,train
4249,0,drum kit,train
3526,0,drum kit,train
2638,0,drum kit,train
1331,0,drum kit,train
7026,0,drum kit,train
6338,0,drum kit,train
5619,0,drum kit,train
10431,0,drum kit,train
2176,0,drum kit,train
4507,0,drum kit,train
4261,0,drum kit,train
2610,0,drum kit,train
15,0,drum kit,train
855,0,drum kit,train
7768,0,drum kit,train
9751,0,drum kit,train
10343,0,drum kit,train
2604,0,drum kit,train
10425,0,drum kit,train
2162,0,drum kit,train
4513,0,drum kit,train
6304,0,drum kit,train
114,0,drum kit,train
1480,0,drum kit,train
9962,0,drum kit,train
6489,0,drum kit,train
7783,0,drum kit,train
5194,0,drum kit,train
2823,0,drum kit,train
3283,0,drum kit,train
1494,0,drum kit,train
896,0,drum kit,train
9786,0,drum kit,train
7973,0,drum kit,train
10394,0,drum kit,train
10380,0,drum kit,train
7967,0,drum kit,train
5816,0,drum kit,train
5751,0,drum kit,train
6258,0,drum kit,train
7146,0,drum kit,train
8275,0,drum kit,train
8513,0,drum kit,train
1251,0,drum kit,train
4329,0,drum kit,train
5023,0,drum kit,train
3452,0,drum kit,train
2994,0,drum kit,train
8507,0,drum kit,train
1245,0,drum kit,train
9619,0,drum kit,train
8261,0,drum kit,train
5745,0,drum kit,train
9157,0,drum kit,train
10223,0,drum kit,train
4315,0,drum kit,train
921,0,drum kit,train
6502,0,drum kit,train
935,0,drum kit,train
9625,0,drum kit,train
6516,0,drum kit,train
4467,0,drum kit,train
3308,0,drum kit,train
2016,0,drum kit,train
5779,0,drum kit,train
9143,0,drum kit,train
6270,0,drum kit,train
3485,0,drum kit,train
2943,0,drum kit,train
1292,0,drum kit,train
1286,0,drum kit,train
712,0,drum kit,train
9802,0,drum kit,train
3491,0,drum kit,train
2957,0,drum kit,train
7191,0,drum kit,train
7807,0,drum kit,train
7813,0,drum kit,train
5962,0,drum kit,train
3644,0,drum kit,train
5235,0,drum kit,train
8711,0,drum kit,train
7422,0,drum kit,train
7344,0,drum kit,train
1735,0,drum kit,train
5553,0,drum kit,train
4895,0,drum kit,train
3122,0,drum kit,train
4881,0,drum kit,train
2228,0,drum kit,train
4659,0,drum kit,train
8063,0,drum kit,train
7350,0,drum kit,train
1721,0,drum kit,train
6728,0,drum kit,train
1047,0,drum kit,train
8705,0,drum kit,train
7436,0,drum kit,train
10009,0,drum kit,train
3888,0,drum kit,train
4117,0,drum kit,train
3678,0,drum kit,train
10021,0,drum kit,train
5209,0,drum kit,train
2200,0,drum kit,train
4671,0,drum kit,train
7378,0,drum kit,train
1709,0,drum kit,train
9355,0,drum kit,train
289,0,drum kit,train
2214,0,drum kit,train
4665,0,drum kit,train
4103,0,drum kit,train
2572,0,drum kit,train
6714,0,drum kit,train
3687,0,drum kit,train
5590,0,drum kit,train
4856,0,drum kit,train
7387,0,drum kit,train
276,0,drum kit,train
5584,0,drum kit,train
6933,0,drum kit,train
3863,0,drum kit,train
538,0,drum kit,train
8936,0,drum kit,train
9396,0,drum kit,train
1912,0,drum kit,train
8088,0,drum kit,train
1906,0,drum kit,train
8922,0,drum kit,train
1080,0,drum kit,train
514,0,drum kit,train
7397,0,drum kit,train
272,0,drum kit,train
6089,0,drum kit,train
7383,0,drum kit,train
5594,0,drum kit,train
4852,0,drum kit,train
3683,0,drum kit,train
6923,0,drum kit,train
3873,0,drum kit,train
528,0,drum kit,train
1902,0,drum kit,train
8098,0,drum kit,train
9392,0,drum kit,train
3867,0,drum kit,train
7432,0,drum kit,train
8701,0,drum kit,train
1043,0,drum kit,train
9379,0,drum kit,train
3132,0,drum kit,train
5543,0,drum kit,train
4885,0,drum kit,train
2238,0,drum kit,train
1731,0,drum kit,train
7426,0,drum kit,train
8715,0,drum kit,train
6738,0,drum kit,train
1057,0,drum kit,train
3898,0,drum kit,train
5231,0,drum kit,train
9423,0,drum kit,train
6710,0,drum kit,train
10031,0,drum kit,train
2576,0,drum kit,train
4661,0,drum kit,train
9345,0,drum kit,train
7368,0,drum kit,train
299,0,drum kit,train
4675,0,drum kit,train
2204,0,drum kit,train
10025,0,drum kit,train
9437,0,drum kit,train
7195,0,drum kit,train
3495,0,drum kit,train
2953,0,drum kit,train
9806,0,drum kit,train
716,0,drum kit,train
9812,0,drum kit,train
3481,0,drum kit,train
4488,0,drum kit,train
9184,0,drum kit,train
7817,0,drum kit,train
7803,0,drum kit,train
9190,0,drum kit,train
5972,0,drum kit,train
3330,0,drum kit,train
7156,0,drum kit,train
1527,0,drum kit,train
1241,0,drum kit,train
8503,0,drum kit,train
4339,0,drum kit,train
2990,0,drum kit,train
5027,0,drum kit,train
3442,0,drum kit,train
2984,0,drum kit,train
5033,0,drum kit,train
1255,0,drum kit,train
9609,0,drum kit,train
8517,0,drum kit,train
7624,0,drum kit,train
8271,0,drum kit,train
7142,0,drum kit,train
1533,0,drum kit,train
5755,0,drum kit,train
3324,0,drum kit,train
6274,0,drum kit,train
2012,0,drum kit,train
4463,0,drum kit,train
4305,0,drum kit,train
10233,0,drum kit,train
9621,0,drum kit,train
931,0,drum kit,train
7618,0,drum kit,train
4311,0,drum kit,train
4477,0,drum kit,train
3318,0,drum kit,train
6260,0,drum kit,train
9153,0,drum kit,train
1490,0,drum kit,train
2199,0,drum kit,train
5190,0,drum kit,train
6499,0,drum kit,train
9972,0,drum kit,train
7787,0,drum kit,train
676,0,drum kit,train
9966,0,drum kit,train
1484,0,drum kit,train
138,0,drum kit,train
7963,0,drum kit,train
10384,0,drum kit,train
892,0,drum kit,train
8311,0,drum kit,train
879,0,drum kit,train
7744,0,drum kit,train
9769,0,drum kit,train
1335,0,drum kit,train
3522,0,drum kit,train
2628,0,drum kit,train
5147,0,drum kit,train
4259,0,drum kit,train
3536,0,drum kit,train
7750,0,drum kit,train
8305,0,drum kit,train
3250,0,drum kit,train
5621,0,drum kit,train
10409,0,drum kit,train
9033,0,drum kit,train
3278,0,drum kit,train
4517,0,drum kit,train
5609,0,drum kit,train
2166,0,drum kit,train
10421,0,drum kit,train
10347,0,drum kit,train
4271,0,drum kit,train
7778,0,drum kit,train
9999,0,drum kit,train
6472,0,drum kit,train
9741,0,drum kit,train
689,0,drum kit,train
10353,0,drum kit,train
4503,0,drum kit,train
6843,0,drum kit,train
460,0,drum kit,train
4932,0,drum kit,train
1692,0,drum kit,train
306,0,drum kit,train
312,0,drum kit,train
3091,0,drum kit,train
4926,0,drum kit,train
4098,0,drum kit,train
6857,0,drum kit,train
474,0,drum kit,train
3907,0,drum kit,train
8852,0,drum kit,train
9594,0,drum kit,train
1876,0,drum kit,train
448,0,drum kit,train
6658,0,drum kit,train
1889,0,drum kit,train
1651,0,drum kit,train
2358,0,drum kit,train
5437,0,drum kit,train
4729,0,drum kit,train
1123,0,drum kit,train
3734,0,drum kit,train
5345,0,drum kit,train
8891,0,drum kit,train
9557,0,drum kit,train
8649,0,drum kit,train
4073,0,drum kit,train
2402,0,drum kit,train
2364,0,drum kit,train
6102,0,drum kit,train
7208,0,drum kit,train
9225,0,drum kit,train
6116,0,drum kit,train
1679,0,drum kit,train
2370,0,drum kit,train
4701,0,drum kit,train
4067,0,drum kit,train
10151,0,drum kit,train
2416,0,drum kit,train
8885,0,drum kit,train
9543,0,drum kit,train
6670,0,drum kit,train
2371,0,drum kit,train
1678,0,drum kit,train
9224,0,drum kit,train
7209,0,drum kit,train
9542,0,drum kit,train
10150,0,drum kit,train
5378,0,drum kit,train
2403,0,drum kit,train
10144,0,drum kit,train
6665,0,drum kit,train
9556,0,drum kit,train
8890,0,drum kit,train
9230,0,drum kit,train
4714,0,drum kit,train
1644,0,drum kit,train
9218,0,drum kit,train
8106,0,drum kit,train
7235,0,drum kit,train
5422,0,drum kit,train
5344,0,drum kit,train
3735,0,drum kit,train
6895,0,drum kit,train
8660,0,drum kit,train
7553,0,drum kit,train
1122,0,drum kit,train
6881,0,drum kit,train
7547,0,drum kit,train
1136,0,drum kit,train
3047,0,drum kit,train
4728,0,drum kit,train
5436,0,drum kit,train
2359,0,drum kit,train
8112,0,drum kit,train
1863,0,drum kit,train
10193,0,drum kit,train
3912,0,drum kit,train
9595,0,drum kit,train
10187,0,drum kit,train
3090,0,drum kit,train
1687,0,drum kit,train
313,0,drum kit,train
475,0,drum kit,train
7590,0,drum kit,train
4099,0,drum kit,train
5387,0,drum kit,train
5393,0,drum kit,train
307,0,drum kit,train
1693,0,drum kit,train
4933,0,drum kit,train
4264,0,drum kit,train
10352,0,drum kit,train
2615,0,drum kit,train
9740,0,drum kit,train
10,0,drum kit,train
6473,0,drum kit,train
9998,0,drum kit,train
9026,0,drum kit,train
10434,0,drum kit,train
2173,0,drum kit,train
4502,0,drum kit,train
2167,0,drum kit,train
4516,0,drum kit,train
3279,0,drum kit,train
1308,0,drum kit,train
9754,0,drum kit,train
6467,0,drum kit,train
844,0,drum kit,train
7779,0,drum kit,train
4270,0,drum kit,train
2601,0,drum kit,train
7989,0,drum kit,train
7751,0,drum kit,train
4258,0,drum kit,train
10408,0,drum kit,train
7037,0,drum kit,train
8304,0,drum kit,train
7023,0,drum kit,train
1452,0,drum kit,train
5634,0,drum kit,train
3245,0,drum kit,train
5152,0,drum kit,train
1334,0,drum kit,train
9768,0,drum kit,train
7745,0,drum kit,train
9783,0,drum kit,train
10391,0,drum kit,train
5807,0,drum kit,train
139,0,drum kit,train
5813,0,drum kit,train
10385,0,drum kit,train
8489,0,drum kit,train
5185,0,drum kit,train
7792,0,drum kit,train
677,0,drum kit,train
3286,0,drum kit,train
2198,0,drum kit,train
105,0,drum kit,train
7786,0,drum kit,train
9973,0,drum kit,train
6498,0,drum kit,train
2761,0,drum kit,train
4310,0,drum kit,train
924,0,drum kit,train
7619,0,drum kit,train
9634,0,drum kit,train
6507,0,drum kit,train
1268,0,drum kit,train
6261,0,drum kit,train
3319,0,drum kit,train
4476,0,drum kit,train
4462,0,drum kit,train
2013,0,drum kit,train
9146,0,drum kit,train
6275,0,drum kit,train
9620,0,drum kit,train
6513,0,drum kit,train
10232,0,drum kit,train
2985,0,drum kit,train
3325,0,drum kit,train
5754,0,drum kit,train
1526,0,drum kit,train
6249,0,drum kit,train
3331,0,drum kit,train
5998,0,drum kit,train
5026,0,drum kit,train
2991,0,drum kit,train
3457,0,drum kit,train
7631,0,drum kit,train
5973,0,drum kit,train
9191,0,drum kit,train
703,0,drum kit,train
1297,0,drum kit,train
9813,0,drum kit,train
7180,0,drum kit,train
7194,0,drum kit,train
717,0,drum kit,train
9807,0,drum kit,train
3494,0,drum kit,train
2205,0,drum kit,train
4674,0,drum kit,train
9350,0,drum kit,train
298,0,drum kit,train
6705,0,drum kit,train
9436,0,drum kit,train
8728,0,drum kit,train
3669,0,drum kit,train
5218,0,drum kit,train
6711,0,drum kit,train
9422,0,drum kit,train
7369,0,drum kit,train
9344,0,drum kit,train
4660,0,drum kit,train
8072,0,drum kit,train
7341,0,drum kit,train
5556,0,drum kit,train
4648,0,drum kit,train
3899,0,drum kit,train
1056,0,drum kit,train
6739,0,drum kit,train
8714,0,drum kit,train
7427,0,drum kit,train
1042,0,drum kit,train
8700,0,drum kit,train
7433,0,drum kit,train
5542,0,drum kit,train
8066,0,drum kit,train
9393,0,drum kit,train
1917,0,drum kit,train
529,0,drum kit,train
8927,0,drum kit,train
3872,0,drum kit,train
1903,0,drum kit,train
8099,0,drum kit,train
7382,0,drum kit,train
6922,0,drum kit,train
3682,0,drum kit,train
2588,0,drum kit,train
3696,0,drum kit,train
6936,0,drum kit,train
515,0,drum kit,train
7396,0,drum kit,train
3858,0,drum kit,train
1097,0,drum kit,train
6920,0,drum kit,train
4689,0,drum kit,train
5583,0,drum kit,train
4845,0,drum kit,train
7394,0,drum kit,train
271,0,drum kit,train
517,0,drum kit,train
6934,0,drum kit,train
3694,0,drum kit,train
3864,0,drum kit,train
259,0,drum kit,train
9391,0,drum kit,train
1901,0,drum kit,train
9385,0,drum kit,train
4879,0,drum kit,train
8716,0,drum kit,train
9408,0,drum kit,train
3643,0,drum kit,train
4892,0,drum kit,train
8070,0,drum kit,train
7343,0,drum kit,train
6049,0,drum kit,train
8064,0,drum kit,train
7357,0,drum kit,train
5226,0,drum kit,train
3657,0,drum kit,train
7431,0,drum kit,train
1040,0,drum kit,train
2561,0,drum kit,train
7419,0,drum kit,train
6707,0,drum kit,train
9434,0,drum kit,train
1068,0,drum kit,train
6061,0,drum kit,train
3119,0,drum kit,train
4676,0,drum kit,train
9346,0,drum kit,train
8058,0,drum kit,train
6713,0,drum kit,train
9420,0,drum kit,train
2575,0,drum kit,train
10032,0,drum kit,train
4104,0,drum kit,train
5795,0,drum kit,train
7182,0,drum kit,train
9811,0,drum kit,train
9805,0,drum kit,train
715,0,drum kit,train
1281,0,drum kit,train
6288,0,drum kit,train
5959,0,drum kit,train
5971,0,drum kit,train
9839,0,drum kit,train
9187,0,drum kit,train
8299,0,drum kit,train
7141,0,drum kit,train
1530,0,drum kit,train
5756,0,drum kit,train
4448,0,drum kit,train
3441,0,drum kit,train
2987,0,drum kit,train
1256,0,drum kit,train
6539,0,drum kit,train
7627,0,drum kit,train
7633,0,drum kit,train
2993,0,drum kit,train
8266,0,drum kit,train
4474,0,drum kit,train
9150,0,drum kit,train
926,0,drum kit,train
10224,0,drum kit,train
2763,0,drum kit,train
3469,0,drum kit,train
4306,0,drum kit,train
5018,0,drum kit,train
2777,0,drum kit,train
6511,0,drum kit,train
7169,0,drum kit,train
9144,0,drum kit,train
2011,0,drum kit,train
3290,0,drum kit,train
1487,0,drum kit,train
9965,0,drum kit,train
2830,0,drum kit,train
5187,0,drum kit,train
661,0,drum kit,train
9971,0,drum kit,train
1493,0,drum kit,train
5805,0,drum kit,train
9781,0,drum kit,train
649,0,drum kit,train
9959,0,drum kit,train
9795,0,drum kit,train
2818,0,drum kit,train
9018,0,drum kit,train
5622,0,drum kit,train
5144,0,drum kit,train
7753,0,drum kit,train
8460,0,drum kit,train
7747,0,drum kit,train
10378,0,drum kit,train
5150,0,drum kit,train
5636,0,drum kit,train
2159,0,drum kit,train
1450,0,drum kit,train
7021,0,drum kit,train
8312,0,drum kit,train
10436,0,drum kit,train
2171,0,drum kit,train
1478,0,drum kit,train
9024,0,drum kit,train
6317,0,drum kit,train
852,0,drum kit,train
12,0,drum kit,train
10350,0,drum kit,train
2617,0,drum kit,train
5178,0,drum kit,train
4266,0,drum kit,train
10344,0,drum kit,train
2603,0,drum kit,train
4272,0,drum kit,train
846,0,drum kit,train
8448,0,drum kit,train
9756,0,drum kit,train
5385,0,drum kit,train
7592,0,drum kit,train
6854,0,drum kit,train
8879,0,drum kit,train
3092,0,drum kit,train
4925,0,drum kit,train
3086,0,drum kit,train
1691,0,drum kit,train
7586,0,drum kit,train
6840,0,drum kit,train
463,0,drum kit,train
6698,0,drum kit,train
5391,0,drum kit,train
8845,0,drum kit,train
9583,0,drum kit,train
3910,0,drum kit,train
10191,0,drum kit,train
4919,0,drum kit,train
1861,0,drum kit,train
1875,0,drum kit,train
3904,0,drum kit,train
8689,0,drum kit,train
9597,0,drum kit,train
8662,0,drum kit,train
7551,0,drum kit,train
6897,0,drum kit,train
3737,0,drum kit,train
4058,0,drum kit,train
5346,0,drum kit,train
8104,0,drum kit,train
7237,0,drum kit,train
7223,0,drum kit,train
1652,0,drum kit,train
5434,0,drum kit,train
3045,0,drum kit,train
5352,0,drum kit,train
7545,0,drum kit,train
2415,0,drum kit,train
8886,0,drum kit,train
9540,0,drum kit,train
8138,0,drum kit,train
2373,0,drum kit,train
2367,0,drum kit,train
4716,0,drum kit,train
6101,0,drum kit,train
8892,0,drum kit,train
7579,0,drum kit,train
2401,0,drum kit,train
9233,0,drum kit,train
3078,0,drum kit,train
4717,0,drum kit,train
5409,0,drum kit,train
2366,0,drum kit,train
10147,0,drum kit,train
4071,0,drum kit,train
9555,0,drum kit,train
6666,0,drum kit,train
1109,0,drum kit,train
489,0,drum kit,train
2414,0,drum kit,train
4065,0,drum kit,train
4703,0,drum kit,train
2372,0,drum kit,train
9227,0,drum kit,train
8139,0,drum kit,train
3044,0,drum kit,train
1653,0,drum kit,train
7222,0,drum kit,train
7544,0,drum kit,train
5353,0,drum kit,train
3722,0,drum kit,train
5347,0,drum kit,train
4059,0,drum kit,train
3736,0,drum kit,train
6896,0,drum kit,train
7550,0,drum kit,train
8663,0,drum kit,train
1121,0,drum kit,train
1647,0,drum kit,train
6128,0,drum kit,train
7236,0,drum kit,train
8105,0,drum kit,train
3050,0,drum kit,train
338,0,drum kit,train
9596,0,drum kit,train
8850,0,drum kit,train
8688,0,drum kit,train
10184,0,drum kit,train
3905,0,drum kit,train
10190,0,drum kit,train
3911,0,drum kit,train
9582,0,drum kit,train
8844,0,drum kit,train
6869,0,drum kit,train
1860,0,drum kit,train
1690,0,drum kit,train
2399,0,drum kit,train
4930,0,drum kit,train
3087,0,drum kit,train
3939,0,drum kit,train
5390,0,drum kit,train
462,0,drum kit,train
6841,0,drum kit,train
476,0,drum kit,train
6855,0,drum kit,train
7593,0,drum kit,train
5384,0,drum kit,train
4924,0,drum kit,train
3093,0,drum kit,train
1684,0,drum kit,train
6464,0,drum kit,train
2602,0,drum kit,train
4515,0,drum kit,train
6302,0,drum kit,train
9031,0,drum kit,train
6316,0,drum kit,train
9025,0,drum kit,train
2170,0,drum kit,train
10437,0,drum kit,train
3508,0,drum kit,train
4267,0,drum kit,train
2616,0,drum kit,train
10351,0,drum kit,train
3520,0,drum kit,train
5151,0,drum kit,train
1337,0,drum kit,train
6458,0,drum kit,train
8475,0,drum kit,train
7746,0,drum kit,train
8313,0,drum kit,train
1451,0,drum kit,train
2158,0,drum kit,train
5637,0,drum kit,train
4529,0,drum kit,train
3246,0,drum kit,train
5623,0,drum kit,train
3252,0,drum kit,train
8307,0,drum kit,train
7034,0,drum kit,train
9019,0,drum kit,train
8461,0,drum kit,train
3534,0,drum kit,train
5145,0,drum kit,train
2819,0,drum kit,train
9794,0,drum kit,train
5804,0,drum kit,train
890,0,drum kit,train
9958,0,drum kit,train
7975,0,drum kit,train
648,0,drum kit,train
9780,0,drum kit,train
10392,0,drum kit,train
7785,0,drum kit,train
660,0,drum kit,train
3285,0,drum kit,train
1492,0,drum kit,train
106,0,drum kit,train
112,0,drum kit,train
5838,0,drum kit,train
5186,0,drum kit,train
4298,0,drum kit,train
2831,0,drum kit,train
7791,0,drum kit,train
9964,0,drum kit,train
674,0,drum kit,train
7949,0,drum kit,train
933,0,drum kit,train
9623,0,drum kit,train
2776,0,drum kit,train
4307,0,drum kit,train
2010,0,drum kit,train
1519,0,drum kit,train
9151,0,drum kit,train
4475,0,drum kit,train
2762,0,drum kit,train
8529,0,drum kit,train
6504,0,drum kit,train
9637,0,drum kit,train
3454,0,drum kit,train
7632,0,drum kit,train
1525,0,drum kit,train
9179,0,drum kit,train
7154,0,drum kit,train
3332,0,drum kit,train
5743,0,drum kit,train
5757,0,drum kit,train
8273,0,drum kit,train
6538,0,drum kit,train
1257,0,drum kit,train
10219,0,drum kit,train
2986,0,drum kit,train
7815,0,drum kit,train
728,0,drum kit,train
8298,0,drum kit,train
9186,0,drum kit,train
5964,0,drum kit,train
9192,0,drum kit,train
2979,0,drum kit,train
1280,0,drum kit,train
714,0,drum kit,train
7829,0,drum kit,train
9804,0,drum kit,train
2951,0,drum kit,train
3497,0,drum kit,train
2789,0,drum kit,train
5780,0,drum kit,train
7197,0,drum kit,train
6289,0,drum kit,train
5794,0,drum kit,train
2945,0,drum kit,train
700,0,drum kit,train
9810,0,drum kit,train
8059,0,drum kit,train
6074,0,drum kit,train
4663,0,drum kit,train
4105,0,drum kit,train
10033,0,drum kit,train
2574,0,drum kit,train
1069,0,drum kit,train
6706,0,drum kit,train
4111,0,drum kit,train
10027,0,drum kit,train
2560,0,drum kit,train
2206,0,drum kit,train
5569,0,drum kit,train
4677,0,drum kit,train
3118,0,drum kit,train
5541,0,drum kit,train
7356,0,drum kit,train
6048,0,drum kit,train
1041,0,drum kit,train
3656,0,drum kit,train
5227,0,drum kit,train
5233,0,drum kit,train
7424,0,drum kit,train
8717,0,drum kit,train
1733,0,drum kit,train
4893,0,drum kit,train
5555,0,drum kit,train
9384,0,drum kit,train
1900,0,drum kit,train
6909,0,drum kit,train
8924,0,drum kit,train
3865,0,drum kit,train
8930,0,drum kit,train
9390,0,drum kit,train
258,0,drum kit,train
1914,0,drum kit,train
270,0,drum kit,train
7395,0,drum kit,train
4844,0,drum kit,train
3695,0,drum kit,train
1082,0,drum kit,train
6921,0,drum kit,train
502,0,drum kit,train
3681,0,drum kit,train
4850,0,drum kit,train
5596,0,drum kit,train
264,0,drum kit,train
1928,0,drum kit,train
3802,0,drum kit,train
10083,0,drum kit,train
8957,0,drum kit,train
9491,0,drum kit,train
1967,0,drum kit,train
9485,0,drum kit,train
3816,0,drum kit,train
4189,0,drum kit,train
3180,0,drum kit,train
1783,0,drum kit,train
217,0,drum kit,train
4823,0,drum kit,train
5283,0,drum kit,train
571,0,drum kit,train
7494,0,drum kit,train
8994,0,drum kit,train
10040,0,drum kit,train
3619,0,drum kit,train
4176,0,drum kit,train
2261,0,drum kit,train
1768,0,drum kit,train
9320,0,drum kit,train
6013,0,drum kit,train
4604,0,drum kit,train
2275,0,drum kit,train
10054,0,drum kit,train
2513,0,drum kit,train
4162,0,drum kit,train
6775,0,drum kit,train
5254,0,drum kit,train
3625,0,drum kit,train
7443,0,drum kit,train
6985,0,drum kit,train
9308,0,drum kit,train
1754,0,drum kit,train
8016,0,drum kit,train
3143,0,drum kit,train
4638,0,drum kit,train
3157,0,drum kit,train
5526,0,drum kit,train
7331,0,drum kit,train
8002,0,drum kit,train
7457,0,drum kit,train
6991,0,drum kit,train
1026,0,drum kit,train
6749,0,drum kit,train
5240,0,drum kit,train
3631,0,drum kit,train
7866,0,drum kit,train
10281,0,drum kit,train
8599,0,drum kit,train
7872,0,drum kit,train
5903,0,drum kit,train
1595,0,drum kit,train
5095,0,drum kit,train
5081,0,drum kit,train
2936,0,drum kit,train
2088,0,drum kit,train
1581,0,drum kit,train
8228,0,drum kit,train
9136,0,drum kit,train
4412,0,drum kit,train
2705,0,drum kit,train
10242,0,drum kit,train
6563,0,drum kit,train
798,0,drum kit,train
940,0,drum kit,train
9644,0,drum kit,train
7669,0,drum kit,train
954,0,drum kit,train
4360,0,drum kit,train
2711,0,drum kit,train
10256,0,drum kit,train
5718,0,drum kit,train
3369,0,drum kit,train
4406,0,drum kit,train
6211,0,drum kit,train
5730,0,drum kit,train
3341,0,drum kit,train
8214,0,drum kit,train
1556,0,drum kit,train
1230,0,drum kit,train
7641,0,drum kit,train
2739,0,drum kit,train
5056,0,drum kit,train
3433,0,drum kit,train
5042,0,drum kit,train
1224,0,drum kit,train
8566,0,drum kit,train
968,0,drum kit,train
7655,0,drum kit,train
7133,0,drum kit,train
5724,0,drum kit,train
10493,0,drum kit,train
9081,0,drum kit,train
149,0,drum kit,train
7912,0,drum kit,train
7906,0,drum kit,train
9095,0,drum kit,train
7090,0,drum kit,train
4599,0,drum kit,train
1387,0,drum kit,train
613,0,drum kit,train
9903,0,drum kit,train
1393,0,drum kit,train
7084,0,drum kit,train
161,0,drum kit,train
6371,0,drum kit,train
4566,0,drum kit,train
3209,0,drum kit,train
2117,0,drum kit,train
10450,0,drum kit,train
5678,0,drum kit,train
10336,0,drum kit,train
834,0,drum kit,train
1378,0,drum kit,train
6417,0,drum kit,train
9724,0,drum kit,train
820,0,drum kit,train
60,0,drum kit,train
2665,0,drum kit,train
10322,0,drum kit,train
4572,0,drum kit,train
10444,0,drum kit,train
8360,0,drum kit,train
7053,0,drum kit,train
8406,0,drum kit,train
808,0,drum kit,train
7735,0,drum kit,train
1344,0,drum kit,train
9718,0,drum kit,train
48,0,drum kit,train
5122,0,drum kit,train
2895,0,drum kit,train
5136,0,drum kit,train
3547,0,drum kit,train
7721,0,drum kit,train
1350,0,drum kit,train
6359,0,drum kit,train
1436,0,drum kit,train
8374,0,drum kit,train
7047,0,drum kit,train
5888,0,drum kit,train
5650,0,drum kit,train
9283,0,drum kit,train
1807,0,drum kit,train
1813,0,drum kit,train
3962,0,drum kit,train
411,0,drum kit,train
4943,0,drum kit,train
7292,0,drum kit,train
7286,0,drum kit,train
5491,0,drum kit,train
4957,0,drum kit,train
2498,0,drum kit,train
3786,0,drum kit,train
1191,0,drum kit,train
405,0,drum kit,train
9526,0,drum kit,train
6615,0,drum kit,train
8638,0,drum kit,train
10134,0,drum kit,train
2315,0,drum kit,train
388,0,drum kit,train
6173,0,drum kit,train
7279,0,drum kit,train
9254,0,drum kit,train
6167,0,drum kit,train
2301,0,drum kit,train
4770,0,drum kit,train
10120,0,drum kit,train
9532,0,drum kit,train
6601,0,drum kit,train
3751,0,drum kit,train
5320,0,drum kit,train
1146,0,drum kit,train
7537,0,drum kit,train
7251,0,drum kit,train
8162,0,drum kit,train
5446,0,drum kit,train
2329,0,drum kit,train
3037,0,drum kit,train
4758,0,drum kit,train
5452,0,drum kit,train
4994,0,drum kit,train
8176,0,drum kit,train
1634,0,drum kit,train
9268,0,drum kit,train
1152,0,drum kit,train
8610,0,drum kit,train
9269,0,drum kit,train
7244,0,drum kit,train
5335,0,drum kit,train
8611,0,drum kit,train
8605,0,drum kit,train
7536,0,drum kit,train
1147,0,drum kit,train
5321,0,drum kit,train
3988,0,drum kit,train
10109,0,drum kit,train
4981,0,drum kit,train
1621,0,drum kit,train
7250,0,drum kit,train
2300,0,drum kit,train
6166,0,drum kit,train
7278,0,drum kit,train
6600,0,drum kit,train
9533,0,drum kit,train
5309,0,drum kit,train
4017,0,drum kit,train
8639,0,drum kit,train
6614,0,drum kit,train
9527,0,drum kit,train
6172,0,drum kit,train
9241,0,drum kit,train
389,0,drum kit,train
2314,0,drum kit,train
7287,0,drum kit,train
362,0,drum kit,train
1190,0,drum kit,train
3787,0,drum kit,train
1184,0,drum kit,train
7293,0,drum kit,train
376,0,drum kit,train
9296,0,drum kit,train
3963,0,drum kit,train
438,0,drum kit,train
8836,0,drum kit,train
8822,0,drum kit,train
1351,0,drum kit,train
8413,0,drum kit,train
